Run_A,Tissue_A,Nvox_A,Mean_A,Median_A,P10_A,P90_A,P95_A,Max_A,Run_B,Tissue_B,Nvox_B,Mean_B,Median_B,P10_B,P90_B,P95_B,P99,Max_B,Pct_Median,Pct_P95
20260211T174510,GM,552430,6.13859101654193,5.78348159790039,3.52890956401825,9.38553714752197,10.3451900482178,18.2109870910645,20260211T182002,GM,552430,6.86381693029228,6.30755043029785,3.65876305103302,10.9995574951172,12.4438886642456,15.1190074920654,25.4788265228271,9.06147661276757,20.2867091493341
20260211T174510,WM,937738,4.7664362165728,4.32242441177368,2.45129730701447,7.77120628356934,8.97785339355469,19.8583679199219,20260211T182002,WM,937738,4.82982040598985,4.36044812202454,2.28876671791077,7.98678078651428,9.39001235961914,12.2426138687134,22.0115795135498,0.879684793267606,4.5908409059157
20260211T174510,Brain_GMplusWM,1490168,5.27511676544175,4.90413999557495,2.7286994934082,8.48847513198852,9.72453718185424,19.8583679199219,20260211T182002,Brain_GMplusWM,1490168,5.58385666225115,5.06460571289062,2.64906270503998,9.34677858352661,10.9925149917602,13.858842754364,25.4788265228271,3.27204601541675,13.0389527665335
